timestamp_utc,run_id,elapsed_s,num_requests_running,num_requests_waiting,gpu_kv_cache_usage_fraction,num_preemptions_total,prompt_tokens_total,generation_tokens_total,time_to_first_token_seconds_sum,time_to_first_token_seconds_count,inter_token_latency_seconds_sum,inter_token_latency_seconds_count,e2e_request_latency_seconds_sum,e2e_request_latency_seconds_count,request_queue_time_seconds_sum,request_queue_time_seconds_count,request_success_total
2026-07-15T07:32:46.608066+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,49.18307089805603,1.0,0.0,0.010751052284598606,0.0,508.0,2883.0,0.04987621307373047,1.0,39.028557777404785,2882.0,,,,,
2026-07-15T07:32:47.611835+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,50.186840295791626,1.0,0.0,0.011004614838480697,0.0,508.0,2957.0,0.04987621307373047,1.0,40.036932706832886,2956.0,,,,,
2026-07-15T07:32:48.615703+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,51.19071006774902,1.0,0.0,0.011258177392362678,0.0,508.0,3030.0,0.04987621307373047,1.0,41.031436920166016,3029.0,,,,,
2026-07-15T07:32:49.619410+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,52.19441604614258,1.0,0.0,0.011461027435468285,0.0,508.0,3104.0,0.04987621307373047,1.0,42.03936195373535,3103.0,,,,,
2026-07-15T07:32:50.622940+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,53.197946310043335,1.0,0.0,0.011714589989350377,0.0,508.0,3178.0,0.04987621307373047,1.0,43.04770278930664,3177.0,,,,,
2026-07-15T07:32:51.626593+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,54.201597929000854,1.0,0.0,0.011917440032455984,0.0,508.0,3251.0,0.04987621307373047,1.0,44.04315423965454,3250.0,,,,,
2026-07-15T07:32:52.630034+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,55.205039978027344,1.0,0.0,0.012171002586338076,0.0,508.0,3325.0,0.04987621307373047,1.0,45.05200934410095,3324.0,,,,,
2026-07-15T07:32:53.633284+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,56.208290815353394,1.0,0.0,0.012424565140220056,0.0,508.0,3399.0,0.04987621307373047,1.0,46.06107306480408,3398.0,,,,,
2026-07-15T07:32:54.636782+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,57.211787939071655,1.0,0.0,0.012627415183325774,0.0,508.0,3472.0,0.04987621307373047,1.0,47.055967569351196,3471.0,,,,,
2026-07-15T07:32:55.640015+00:00,qwen7b_gpu_a100_offload_chatbot_sharegpt,58.215020179748535,1.0,0.0,0.012880977737207755,0.0,508.0,3546.0,0.04987621307373047,1.0,48.0652813911438,3545.0,,,,,
